volgnummer,filename,side,main_document,reason,series_first,released_path,original_path,folder,exif_orientation,exif_name,rotation_applied,width,height,archief,fonds,signatuur,jaar,maand,dag,extra_info,inverted,grayscale
120,120o.jpg,recto,0,neardup_of=117o,,images/pages-recto/120o.png,images/archive-original/1270-1279/120o.jpg,1270-1279,6,90-cw,1,2024,1436,Spermalie Brugge,,,1275,12,10,,0,0
121,121m.jpg,verso,0,verso,,images/pages-verso/121m.png,images/archive-original/1270-1279/121m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Sint-Baafs,,1276,02,09,,0,0
121,121o.jpg,recto,1,recto,,images/pages-recto/121o.png,images/archive-original/1270-1279/121o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Sint-Baafs,,1276,02,09,,0,0
122,122m.jpg,verso,0,verso,,images/pages-verso/122m.png,images/archive-original/1270-1279/122m.jpg,1270-1279,1,native,0,1656,2339,Algemeen Rijksarchief Den Haag,Putten,,1276,04,19,,0,0
122,122o.jpg,recto,1,recto,,images/pages-recto/122o.png,images/archive-original/1270-1279/122o.jpg,1270-1279,1,native,0,1656,2339,Algemeen Rijksarchief Den Haag,Putten,,1276,04,19,,0,1
123,123m.jpg,verso,0,verso,,images/pages-verso/123m.png,images/archive-original/1270-1279/123m.jpg,1270-1279,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Putten,,1276,04,19,,0,0
123,123o.jpg,recto,0,neardup_of=122o,,images/pages-recto/123o.png,images/archive-original/1270-1279/123o.jpg,1270-1279,1,native,0,1656,2339,Algemeen Rijksarchief Den Haag,Putten,,1276,04,19,,0,1
124,124m.jpg,verso,0,verso,,images/pages-verso/124m.png,images/archive-original/1270-1279/124m.jpg,1270-1279,,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1276,04,30,,0,0
124,124o.jpg,recto,1,recto,,images/pages-recto/124o.png,images/archive-original/1270-1279/124o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1276,04,30,,0,0
125,125m.jpg,verso,0,verso,,images/pages-verso/125m.png,images/archive-original/1270-1279/125m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Eekhout,,1276,07,24,,0,0
125,125o.jpg,recto,1,recto,,images/pages-recto/125o.png,images/archive-original/1270-1279/125o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Eekhout,,1276,07,24,,0,0
126,126m.jpg,verso,0,verso,,images/pages-verso/126m.png,images/archive-original/1270-1279/126m.jpg,1270-1279,6,90-cw,1,2024,1436,RA Antwerpen,Sint-Bernards,,1276,07,27,,0,0
126,126o.jpg,recto,1,recto,,images/pages-recto/126o.png,images/archive-original/1270-1279/126o.jpg,1270-1279,6,90-cw,1,2024,1436,RA Antwerpen,Sint-Bernards,,1276,07,27,,0,0
127,127m.jpg,verso,0,verso,,images/pages-verso/127m.png,images/archive-original/1270-1279/127m.jpg,1270-1279,1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1276,08,01,,0,0
127,127o.jpg,recto,1,recto,,images/pages-recto/127o.png,images/archive-original/1270-1279/127o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1276,08,01,,0,0
128,128m.jpg,verso,0,verso,,images/pages-verso/128m.png,images/archive-original/1270-1279/128m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1277,01,17,,0,0
128,128o.jpg,recto,1,recto,,images/pages-recto/128o.png,images/archive-original/1270-1279/128o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1277,01,17,,0,0
129,129m.jpg,verso,0,verso,,images/pages-verso/129m.png,images/archive-original/1270-1279/129m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Zonnebeke,,1277,02,19,,0,0
129,129o.jpg,recto,1,recto,,images/pages-recto/129o.png,images/archive-original/1270-1279/129o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Zonnebeke,,1277,02,19,,0,0
130,130m.jpg,verso,0,verso,,images/pages-verso/130m.png,images/archive-original/1270-1279/130m.jpg,1270-1279,6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1277,02,20,,0,0
130,130o.jpg,recto,1,recto,,images/pages-recto/130o.png,images/archive-original/1270-1279/130o.jpg,1270-1279,6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1277,02,20,,0,0
131,131m.jpg,verso,0,verso,,images/pages-verso/131m.png,images/archive-original/1270-1279/131m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Zonnebeke,,1277,02,26,,0,0
131,131o.jpg,recto,1,recto,,images/pages-recto/131o.png,images/archive-original/1270-1279/131o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Zonnebeke,,1277,02,26,,0,0
132,132m.jpg,verso,0,verso,,images/pages-verso/132m.png,images/archive-original/1270-1279/132m.jpg,1270-1279,1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1277,03,12,,0,0
132,132o.jpg,recto,1,recto,,images/pages-recto/132o.png,images/archive-original/1270-1279/132o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1277,03,12,,0,0
133,133m.jpg,verso,0,verso,,images/pages-verso/133m.png,images/archive-original/1270-1279/133m.jpg,1270-1279,1,native,0,1656,2339,COO Brussel,Sint-Janshospitaal,,1277,06,10,,0,0
133,133o.jpg,recto,1,recto,,images/pages-recto/133o.png,images/archive-original/1270-1279/133o.jpg,1270-1279,6,90-cw,1,2339,1656,COO Brussel,Sint-Janshospitaal,,1277,06,10,,0,0
134,134m.jpg,verso,0,verso,,images/pages-verso/134m.png,images/archive-original/1270-1279/134m.jpg,1270-1279,1,native,0,1656,2339,COO Brussel,Sint-Janshospitaal,,1277,06,11,,0,0
134,134o.jpg,recto,0,neardup_of=135o,,images/pages-recto/134o.png,images/archive-original/1270-1279/134o.jpg,1270-1279,6,90-cw,1,2339,1656,COO Brussel,Sint-Janshospitaal,,1277,06,11,,0,0
135,135m.jpg,verso,0,verso,,images/pages-verso/135m.png,images/archive-original/1270-1279/135m.jpg,1270-1279,,missing,0,1656,2339,COO Brussel,Sint-Janshospitaal,,1277,06,11,,0,0
135,135o.jpg,recto,1,recto,,images/pages-recto/135o.png,images/archive-original/1270-1279/135o.jpg,1270-1279,6,90-cw,1,2339,1656,COO Brussel,Sint-Janshospitaal,,1277,06,11,,0,0
136,136m.jpg,verso,0,verso,,images/pages-verso/136m.png,images/archive-original/1270-1279/136m.jpg,1270-1279,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Voorne,,1277,06,23,,0,0
136,136o.jpg,recto,1,recto,,images/pages-recto/136o.png,images/archive-original/1270-1279/136o.jpg,1270-1279,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Voorne,,1277,06,23,,0,0
137,137m.jpg,verso,0,verso,,images/pages-verso/137m.png,images/archive-original/1270-1279/137m.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1277,07,04,,0,0
137,137o.jpg,recto,0,neardup_of=138o,,images/pages-recto/137o.png,images/archive-original/1270-1279/137o.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1277,07,04,,0,0
138,138m.jpg,verso,0,verso,,images/pages-verso/138m.png,images/archive-original/1270-1279/138m.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1277,07,04,,0,0
138,138o.jpg,recto,1,recto,,images/pages-recto/138o.png,images/archive-original/1270-1279/138o.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1277,07,04,,0,0
139,139m.jpg,verso,0,verso,,images/pages-verso/139m.png,images/archive-original/1270-1279/139m.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1277,07,04,,0,0
139,139o.jpg,recto,0,neardup_of=138o,,images/pages-recto/139o.png,images/archive-original/1270-1279/139o.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1277,07,04,,0,0
140,140m.jpg,verso,0,verso,,images/pages-verso/140m.png,images/archive-original/1270-1279/140m.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,6752,1277,07,17,,0,0
140,140o.jpg,recto,1,recto,,images/pages-recto/140o.png,images/archive-original/1270-1279/140o.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,6752,1277,07,17,,0,0
141,141m.jpg,verso,0,verso,,images/pages-verso/141m.png,images/archive-original/1270-1279/141m.jpg,1270-1279,,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1277,07,18,,0,0
141,141o.jpg,recto,1,recto,,images/pages-recto/141o.png,images/archive-original/1270-1279/141o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1277,07,18,,0,0
142,142m.jpg,verso,0,verso,,images/pages-verso/142m.png,images/archive-original/1270-1279/142m.jpg,1270-1279,,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1277,07,xx,,0,0
142,142o.jpg,recto,1,recto,,images/pages-recto/142o.png,images/archive-original/1270-1279/142o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1277,07,xx,,0,0
143,143m.jpg,verso,0,verso,,images/pages-verso/143m.png,images/archive-original/1270-1279/143m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,08,15,,0,0
143,143o.jpg,recto,1,recto,,images/pages-recto/143o.png,images/archive-original/1270-1279/143o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,08,15,,0,0
144,144m.jpg,verso,0,verso,,images/pages-verso/144m.png,images/archive-original/1270-1279/144m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,09,17,,0,0
144,144o.jpg,recto,1,recto,,images/pages-recto/144o.png,images/archive-original/1270-1279/144o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,09,17,,0,0
145,145m.jpg,verso,0,verso,,images/pages-verso/145m.png,images/archive-original/1270-1279/145m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1277,09,22,,0,0
145,145o.jpg,recto,1,recto,,images/pages-recto/145o.png,images/archive-original/1270-1279/145o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1277,09,22,,0,0
146,146m.jpg,verso,0,verso,,images/pages-verso/146m.png,images/archive-original/1270-1279/146m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,09,24,,0,0
146,146o.jpg,recto,1,recto,,images/pages-recto/146o.png,images/archive-original/1270-1279/146o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,09,24,,0,0
147,147m.jpg,verso,0,verso,,images/pages-verso/147m.png,images/archive-original/1270-1279/147m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,A,1277,10,03,,0,0
147,147o.jpg,recto,1,recto,,images/pages-recto/147o.png,images/archive-original/1270-1279/147o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,A,1277,10,03,,0,0
148,148m.jpg,verso,0,verso,,images/pages-verso/148m.png,images/archive-original/1270-1279/148m.jpg,1270-1279,,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1277,10,05,,0,0
148,148o.jpg,recto,1,recto,,images/pages-recto/148o.png,images/archive-original/1270-1279/148o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1277,10,05,,0,0
149,149m.jpg,verso,0,verso,,images/pages-verso/149m.png,images/archive-original/1270-1279/149m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,A,1277,10,11,"bovenaan A, onderaan A",0,0
149,149o.jpg,recto,1,recto,,images/pages-recto/149o.png,images/archive-original/1270-1279/149o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,A,1277,10,11,"bovenaan A, onderaan A",0,0
150,150m.jpg,verso,0,verso,,images/pages-verso/150m.png,images/archive-original/1270-1279/150m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,10,29,,0,0
150,150o.jpg,recto,1,recto,,images/pages-recto/150o.png,images/archive-original/1270-1279/150o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1277,10,29,,0,0
151,151m.jpg,verso,0,verso,,images/pages-verso/151m.png,images/archive-original/1270-1279/151m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Gaillard,756,1277,12,19,,0,0
151,151o.jpg,recto,1,recto,,images/pages-recto/151o.png,images/archive-original/1270-1279/151o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Gaillard,756,1277,12,19,,0,0
152,152m.jpg,verso,0,verso,,images/pages-verso/152m.png,images/archive-original/1270-1279/152m.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,3251,1278,01,21,,0,0
152,152o.jpg,recto,1,recto,,images/pages-recto/152o.png,images/archive-original/1270-1279/152o.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,3251,1278,01,21,,0,0
153,153m.jpg,verso,0,verso,,images/pages-verso/153m.png,images/archive-original/1270-1279/153m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1278,01,31,,0,0
153,153o.jpg,recto,1,recto,,images/pages-recto/153o.png,images/archive-original/1270-1279/153o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1278,01,31,,0,0
154,154m.jpg,verso,0,verso,,images/pages-verso/154m.png,images/archive-original/1270-1279/154m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1278,01,31,,0,0
154,154o.jpg,recto,1,recto,,images/pages-recto/154o.png,images/archive-original/1270-1279/154o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1278,01,31,,0,0
155,155m.jpg,verso,0,verso,,images/pages-verso/155m.png,images/archive-original/1270-1279/155m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1278,02,26,,0,0
155,155o.jpg,recto,1,recto,,images/pages-recto/155o.png,images/archive-original/1270-1279/155o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1278,02,26,,0,0
156,156m.jpg,verso,0,verso,,images/pages-verso/156m.png,images/archive-original/1270-1279/156m.jpg,1270-1279,6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1278,03,19,,0,0
156,156o.jpg,recto,1,recto,,images/pages-recto/156o.png,images/archive-original/1270-1279/156o.jpg,1270-1279,6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1278,03,19,,0,0
157,157m.jpg,verso,0,verso,,images/pages-verso/157m.png,images/archive-original/1270-1279/157m.jpg,1270-1279,6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1278,03,26,,0,0
157,157o.jpg,recto,1,recto,,images/pages-recto/157o.png,images/archive-original/1270-1279/157o.jpg,1270-1279,6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1278,03,26,,0,0
158,158m.jpg,verso,0,verso,,images/pages-verso/158m.png,images/archive-original/1270-1279/158m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1278,04,xx,,0,0
158,158o.jpg,recto,1,recto,,images/pages-recto/158o.png,images/archive-original/1270-1279/158o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1278,04,xx,,0,0
159,159m.jpg,verso,0,verso,,images/pages-verso/159m.png,images/archive-original/1270-1279/159m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Nieuwenbosse,,1278,05,05,,0,0
159,159o.jpg,recto,1,recto,,images/pages-recto/159o.png,images/archive-original/1270-1279/159o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Nieuwenbosse,,1278,05,05,,0,0
160,160m.jpg,verso,0,verso,,images/pages-verso/160m.png,images/archive-original/1270-1279/160m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1278,05,10,,0,0
160,160o.jpg,recto,1,recto,,images/pages-recto/160o.png,images/archive-original/1270-1279/160o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1278,05,10,,0,0
161,161m.jpg,verso,0,verso,,images/pages-verso/161m.png,images/archive-original/1270-1279/161m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,chron. suppl. 91,,1278,xx,xx,,0,0
161,161o.jpg,recto,1,recto,,images/pages-recto/161o.png,images/archive-original/1270-1279/161o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,chron. suppl. 91,,1278,xx,xx,,0,0
162,162m.jpg,verso,0,verso,,images/pages-verso/162m.png,images/archive-original/1270-1279/162m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1278,06,15,,0,0
162,162o.jpg,recto,1,recto,,images/pages-recto/162o.png,images/archive-original/1270-1279/162o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1278,06,15,,0,0
163,163m.jpg,verso,0,verso,,images/pages-verso/163m.png,images/archive-original/1270-1279/163m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1278,06,22,,0,0
163,163o.jpg,recto,1,recto,,images/pages-recto/163o.png,images/archive-original/1270-1279/163o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1278,06,22,,0,0
164,164m.jpg,verso,0,verso,,images/pages-verso/164m.png,images/archive-original/1270-1279/164m.jpg,1270-1279,1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1278,07,29,,0,0
164,164o.jpg,recto,1,recto,,images/pages-recto/164o.png,images/archive-original/1270-1279/164o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1278,07,29,,0,0
165,165m.jpg,verso,0,verso,,images/pages-verso/165m.png,images/archive-original/1270-1279/165m.jpg,1270-1279,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1278,08,28,,0,0
165,165o.jpg,recto,1,recto,,images/pages-recto/165o.png,images/archive-original/1270-1279/165o.jpg,1270-1279,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1278,08,28,,0,1
166,166m.jpg,verso,0,verso,,images/pages-verso/166m.png,images/archive-original/1270-1279/166m.jpg,1270-1279,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Zeeland,,1278,08,15,,0,0
166,166o.jpg,recto,1,recto,,images/pages-recto/166o.png,images/archive-original/1270-1279/166o.jpg,1270-1279,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Zeeland,,1278,08,15,,0,0
167,167m.jpg,verso,0,verso,,images/pages-verso/167m.png,images/archive-original/1270-1279/167m.jpg,1270-1279,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Zeeland,,1278,08,15,,0,0
167,167o.jpg,recto,0,neardup_of=166o,,images/pages-recto/167o.png,images/archive-original/1270-1279/167o.jpg,1270-1279,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Zeeland,,1278,08,15,,0,0
168,168m.jpg,verso,0,verso,,images/pages-verso/168m.png,images/archive-original/1270-1279/168m.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1278,09,21,,0,0
168,168o.jpg,recto,1,recto,,images/pages-recto/168o.png,images/archive-original/1270-1279/168o.jpg,1270-1279,6,90-cw,1,2024,1436,Bornem,,,1278,09,21,,0,0
169,169m.jpg,verso,0,verso,,images/pages-verso/169m.png,images/archive-original/1270-1279/169m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,priorij Poperinge,,1278,09,24,,0,0
169,169o.jpg,recto,1,recto,,images/pages-recto/169o.png,images/archive-original/1270-1279/169o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,priorij Poperinge,,1278,09,24,,0,0
170,170m.jpg,verso,0,verso,,images/pages-verso/170m.png,images/archive-original/1270-1279/170m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1278,11,16,,0,0
170,170o.jpg,recto,1,recto,,images/pages-recto/170o.png,images/archive-original/1270-1279/170o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1278,11,16,,0,0
171,171m.jpg,verso,0,verso,,images/pages-verso/171m.png,images/archive-original/1270-1279/171m.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,3139,1279,02,17,,0,0
171,171o.jpg,recto,1,recto,,images/pages-recto/171o.png,images/archive-original/1270-1279/171o.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,3139,1279,02,17,,0,0
172,172m.jpg,verso,0,verso,,images/pages-verso/172m.png,images/archive-original/1270-1279/172m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1279,02,xx,,0,0
172,172o.jpg,recto,1,recto,,images/pages-recto/172o.png,images/archive-original/1270-1279/172o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1279,02,xx,,0,0
173,173m.jpg,verso,0,verso,,images/pages-verso/173m.png,images/archive-original/1270-1279/173m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,03,30,,0,0
173,173o.jpg,recto,1,recto,,images/pages-recto/173o.png,images/archive-original/1270-1279/173o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,03,30,,0,0
174,174m.jpg,verso,0,verso,,images/pages-verso/174m.png,images/archive-original/1270-1279/174m.jpg,1270-1279,6,90-cw,1,1654,1168,RA Ronse,abdij Ename,,1279,03,30,,0,0
174,174o.jpg,recto,1,recto,,images/pages-recto/174o.png,images/archive-original/1270-1279/174o.jpg,1270-1279,6,90-cw,1,1654,1168,RA Ronse,abdij Ename,,1279,03,30,,0,0
175,175m.jpg,verso,0,verso,,images/pages-verso/175m.png,images/archive-original/1270-1279/175m.jpg,1270-1279,6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1279,04,15,,0,0
175,175o.jpg,recto,1,recto,,images/pages-recto/175o.png,images/archive-original/1270-1279/175o.jpg,1270-1279,6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1279,04,15,,0,0
176,176m.jpg,verso,0,verso,,images/pages-verso/176m.png,images/archive-original/1270-1279/176m.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1279,04,20,,0,0
176,176o.jpg,recto,1,recto,,images/pages-recto/176o.png,images/archive-original/1270-1279/176o.jpg,1270-1279,6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1279,04,20,,0,0
177,177m.jpg,verso,0,verso,,images/pages-verso/177m.png,images/archive-original/1270-1279/177m.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,4258,1279,04,22,,0,0
177,177o.jpg,recto,1,recto,,images/pages-recto/177o.png,images/archive-original/1270-1279/177o.jpg,1270-1279,6,90-cw,1,2024,1436,RA Brugge,blauw,4258,1279,04,22,,0,0
178,178m.jpg,verso,0,verso,,images/pages-verso/178m.png,images/archive-original/1270-1279/178m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,04,28,,0,0
178,178o.jpg,recto,1,recto,,images/pages-recto/178o.png,images/archive-original/1270-1279/178o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,04,28,,0,0
179,179m.jpg,verso,0,verso,,images/pages-verso/179m.png,images/archive-original/1270-1279/179m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,02,,0,0
179,179o.jpg,recto,1,recto,,images/pages-recto/179o.png,images/archive-original/1270-1279/179o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,02,,0,0
180,180m.jpg,verso,0,verso,,images/pages-verso/180m.png,images/archive-original/1270-1279/180m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,02,,0,0
180,180o.jpg,recto,1,recto,,images/pages-recto/180o.png,images/archive-original/1270-1279/180o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,02,,0,0
181,181m.jpg,verso,0,verso,,images/pages-verso/181m.png,images/archive-original/1270-1279/181m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,27,,0,0
181,181o.jpg,recto,1,recto,,images/pages-recto/181o.png,images/archive-original/1270-1279/181o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,27,,0,0
182,182m.jpg,verso,0,verso,,images/pages-verso/182m.png,images/archive-original/1270-1279/182m.jpg,1270-1279,1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1279,06,27,,0,0
182,182o.jpg,recto,1,recto,,images/pages-recto/182o.png,images/archive-original/1270-1279/182o.jpg,1270-1279,6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1279,06,27,,0,0
183,183m.jpg,verso,0,verso,,images/pages-verso/183m.png,images/archive-original/1270-1279/183m.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,01,,0,0
183,183o.jpg,recto,1,recto,,images/pages-recto/183o.png,images/archive-original/1270-1279/183o.jpg,1270-1279,6,90-cw,1,2024,1436,Potterie Brugge,,,1279,06,01,,0,0
184,184m.jpg,verso,0,verso,,images/pages-verso/184m.png,images/archive-original/1270-1279/184m.jpg,1270-1279,6,90-cw,1,2024,1436,Spermalie Brugge,,,1279,07,01,,0,0
184,184o.jpg,recto,1,recto,,images/pages-recto/184o.png,images/archive-original/1270-1279/184o.jpg,1270-1279,6,90-cw,1,2024,1436,Spermalie Brugge,,,1279,07,01,,0,0
185,185m.jpg,verso,0,verso,,images/pages-verso/185m.png,images/archive-original/1270-1279/185m.jpg,1270-1279,6,90-cw,1,2024,1436,Spermalie Brugge,,,1279,07,01,,0,0
185,185o.jpg,recto,1,recto,,images/pages-recto/185o.png,images/archive-original/1270-1279/185o.jpg,1270-1279,6,90-cw,1,2024,1436,Spermalie Brugge,,,1279,07,01,,0,0
